VERSION;7.2.1.201802190531
DATE;11/05/2018 18:10
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0320;NQDS BHP WELL WILDCAT;-0.8355704063459222
1;base0320;NQDS QL WELL PROD1;-5.320164888294952E-11
1;base0320;NQDS QW WELL PROD1;-85.45796499951979
1;base0320;NQDS QO WELL PROD1;7.924981619182361
1;base0320;NQDS BHP WELL PROD1;-2.336618261342018
1;base0320;NQDS QL WELL PROD2;2.735242663226714E-10
1;base0320;NQDS QW WELL PROD2;-76.69185527198177
1;base0320;NQDS QO WELL PROD2;17.28217328486337
1;base0320;NQDS BHP WELL PROD2;-0.2072687994060084
1;base0320;NQDS QL WELL PROD3;1.482250171844068E-10
1;base0320;NQDS QW WELL PROD3;1.057028185984077
1;base0320;NQDS QO WELL PROD3;-0.009382050833212321
1;base0320;NQDS BHP WELL PROD3;-4.63140600772278
1;base0320;NQDS QL WELL PROD4;4.129171527744276E-10
1;base0320;NQDS QW WELL PROD4;-7.112006533023534
1;base0320;NQDS QO WELL PROD4;0.5398802062963175
1;base0320;NQDS BHP WELL PROD4;-1.196469023183569
1;base0320;NQDS QL WELL PROD5;5.960536016483427E-14
1;base0320;NQDS QW WELL PROD5;1.965702532886322E-12
1;base0320;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0320;NQDS BHP WELL PROD5;-2.575535586459217
1;base0320;NQDS QL WELL PROD6;2.357235197004545E-11
1;base0320;NQDS QW WELL PROD6;-74.38877571617083
1;base0320;NQDS QO WELL PROD6;2.921734238944146
1;base0320;NQDS BHP WELL PROD6;-1.940486630619647
1;base0320;NQDS QL WELL PROD7;3.106585571608153E-10
1;base0320;NQDS QW WELL PROD7;-22.08764837671034
1;base0320;NQDS QO WELL PROD7;2.4908903863801
1;base0320;NQDS BHP WELL PROD7;-13.19326104129355
1;base0320;NQDS QL WELL PROD8;2.490718479033526E-10
1;base0320;NQDS QW WELL PROD8;-8.540271907766313
1;base0320;NQDS QO WELL PROD8;0.1473021729329959
1;base0320;NQDS BHP WELL PROD8;-0.1310490349220923
1;base0320;NQDS QL WELL PROD9;1.66082504830119E-12
1;base0320;NQDS QW WELL PROD9;-59.35526551715187
1;base0320;NQDS QO WELL PROD9;1.394575148902702
1;base0320;NQDS BHP WELL PROD9;-9.587300333179947
1;base0320;NQDS QL WELL PROD10;-1.272100041897514E-10
1;base0320;NQDS QW WELL PROD10;-64.53007199853633
1;base0320;NQDS QO WELL PROD10;1.581591861674499
1;base0320;NQDS BHP WELL PROD10;-1.472312268597139
1;base0320;NQDS QWI WELL INJ1;0.0
1;base0320;NQDS BHP WELL INJ1;1.528037299764604
1;base0320;NQDS QWI WELL INJ2;0.0
1;base0320;NQDS BHP WELL INJ2;0.6773347499905847
1;base0320;NQDS QWI WELL INJ3;0.0
1;base0320;NQDS BHP WELL INJ3;0.371580027676931
1;base0320;NQDS QWI WELL INJ4;0.0
1;base0320;NQDS BHP WELL INJ4;-0.4992227494674527
1;base0320;NQDS QWI WELL INJ5;0.0
1;base0320;NQDS BHP WELL INJ5;1.295346386870867
1;base0320;NQDS QWI WELL INJ6;0.0
1;base0320;NQDS BHP WELL INJ6;0.2766838973583299
1;base0320;NQDS QWI WELL INJ7;0.0
1;base0320;NQDS BHP WELL INJ7;-0.3773917620531588
1;base0320;NQDS QWI WELL INJ8;-102.0187153397621
1;base0320;NQDS BHP WELL INJ8;3.748773774601556
1;base0320;NQDS QWI WELL INJ9;0.0
1;base0320;NQDS BHP WELL INJ9;-0.1707213671981458
1;base0321;NQDS QL WELL WILDCAT;1.230592709985727E-10
1;base0321;NQDS QW WELL WILDCAT;-11.10457602563629
1;base0321;NQDS QO WELL WILDCAT;0.3063333127385694
1;base0321;NQDS BHP WELL WILDCAT;-0.4236723694142517
1;base0321;NQDS QL WELL PROD1;3.799303741990942E-10
1;base0321;NQDS QW WELL PROD1;-48.64114402506228
1;base0321;NQDS QO WELL PROD1;4.510774583395872
1;base0321;NQDS BHP WELL PROD1;-0.2179720292755648
1;base0321;NQDS QL WELL PROD2;3.071209364052262E-10
1;base0321;NQDS QW WELL PROD2;-35.54886322875555
1;base0321;NQDS QO WELL PROD2;8.010564338413008
1;base0321;NQDS BHP WELL PROD2;-0.09541832123460571
1;base0321;NQDS QL WELL PROD3;2.298112570381863E-10
1;base0321;NQDS QW WELL PROD3;7.51100430322795
1;base0321;NQDS QO WELL PROD3;-0.06666610153570018
1;base0321;NQDS BHP WELL PROD3;-0.2370306392879394
1;base0321;NQDS QL WELL PROD4;-2.895810807369645E-10
1;base0321;NQDS QW WELL PROD4;6.796273016367791
1;base0321;NQDS QO WELL PROD4;-0.515802381559798
1;base0321;NQDS BHP WELL PROD4;-0.3701223845152734
1;base0321;NQDS QL WELL PROD5;8.286990129016753E-14
1;base0321;NQDS QW WELL PROD5;2.732934998054545E-12
1;base0321;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0321;NQDS BHP WELL PROD5;-0.8221483090832588
1;base0321;NQDS QL WELL PROD6;3.143936643701743E-10
1;base0321;NQDS QW WELL PROD6;-73.36906582289856
1;base0321;NQDS QO WELL PROD6;2.881681349506452
1;base0321;NQDS BHP WELL PROD6;-0.5003459253598345
1;base0321;NQDS QL WELL PROD7;-2.855745711959303E-10
1;base0321;NQDS QW WELL PROD7;-77.91293543783753
1;base0321;NQDS QO WELL PROD7;8.786283478408167
1;base0321;NQDS BHP WELL PROD7;-0.9913990268054732
1;base0321;NQDS QL WELL PROD8;-3.937368237285269E-10
1;base0321;NQDS QW WELL PROD8;37.76862287825567
1;base0321;NQDS QO WELL PROD8;-0.6515462800387304
1;base0321;NQDS BHP WELL PROD8;0.2340966614052161
1;base0321;NQDS QL WELL PROD9;-2.472237554898853E-10
1;base0321;NQDS QW WELL PROD9;-5.504238220531133
1;base0321;NQDS QO WELL PROD9;0.1293049725374187
1;base0321;NQDS BHP WELL PROD9;-0.2049003633130721
1;base0321;NQDS QL WELL PROD10;-3.775678079066405E-10
1;base0321;NQDS QW WELL PROD10;-57.18811148951714
1;base0321;NQDS QO WELL PROD10;1.401648666642654
1;base0321;NQDS BHP WELL PROD10;-0.3666953519063671
1;base0321;NQDS QWI WELL INJ1;0.0
1;base0321;NQDS BHP WELL INJ1;0.1278307797635706
1;base0321;NQDS QWI WELL INJ2;0.0
1;base0321;NQDS BHP WELL INJ2;-0.2647899011539498
1;base0321;NQDS QWI WELL INJ3;0.0
1;base0321;NQDS BHP WELL INJ3;-0.2178566180346672
1;base0321;NQDS QWI WELL INJ4;0.0
1;base0321;NQDS BHP WELL INJ4;-0.5298000420126993
1;base0321;NQDS QWI WELL INJ5;0.0
1;base0321;NQDS BHP WELL INJ5;-0.2267314183344405
1;base0321;NQDS QWI WELL INJ6;0.0
1;base0321;NQDS BHP WELL INJ6;-0.3070427510315017
1;base0321;NQDS QWI WELL INJ7;0.0
1;base0321;NQDS BHP WELL INJ7;-1.910750490184025
1;base0321;NQDS QWI WELL INJ8;0.0
1;base0321;NQDS BHP WELL INJ8;-0.1727694591330959
1;base0321;NQDS QWI WELL INJ9;0.0
1;base0321;NQDS BHP WELL INJ9;-0.3646054011021695
1;base0322;NQDS QL WELL WILDCAT;2.551325121029228E-10
1;base0322;NQDS QW WELL WILDCAT;13.89166482362734
1;base0322;NQDS QO WELL WILDCAT;-0.3831870953133041
1;base0322;NQDS BHP WELL WILDCAT;-0.3171135105045536
1;base0322;NQDS QL WELL PROD1;5.906572364609864E-10
1;base0322;NQDS QW WELL PROD1;-0.6298332831605462
1;base0322;NQDS QO WELL PROD1;0.05841694272886947
1;base0322;NQDS BHP WELL PROD1;-0.1666478238770755
1;base0322;NQDS QL WELL PROD2;4.573553078271098E-10
1;base0322;NQDS QW WELL PROD2;-8.877834378558427
1;base0322;NQDS QO WELL PROD2;2.0004055068637
1;base0322;NQDS BHP WELL PROD2;0.2309269749485722
1;base0322;NQDS QL WELL PROD3;4.444423089763306E-10
1;base0322;NQDS QW WELL PROD3;74.23402849154871
1;base0322;NQDS QO WELL PROD3;-0.6589002412135829
1;base0322;NQDS BHP WELL PROD3;0.3117292061530613
1;base0322;NQDS QL WELL PROD4;-2.919911573777762E-10
1;base0322;NQDS QW WELL PROD4;-11.664240892499
1;base0322;NQDS QO WELL PROD4;0.8853898743161513
1;base0322;NQDS BHP WELL PROD4;-0.4043634873839405
1;base0322;NQDS QL WELL PROD5;3.44295245795961E-15
1;base0322;NQDS QW WELL PROD5;1.135438213694621E-13
1;base0322;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0322;NQDS BHP WELL PROD5;-0.3545184275227099
1;base0322;NQDS QL WELL PROD6;5.107821122006883E-14
1;base0322;NQDS QW WELL PROD6;-76.73361082545112
1;base0322;NQDS QO WELL PROD6;3.013829109008083
1;base0322;NQDS BHP WELL PROD6;-0.3621271964275649
1;base0322;NQDS QL WELL PROD7;4.917788224712666E-10
1;base0322;NQDS QW WELL PROD7;0.8927063256610508
1;base0322;NQDS QO WELL PROD7;-0.1006727578398601
1;base0322;NQDS BHP WELL PROD7;-0.4081246641897057
1;base0322;NQDS QL WELL PROD8;3.249775492663332E-10
1;base0322;NQDS QW WELL PROD8;-13.61103911958263
1;base0322;NQDS QO WELL PROD8;0.2347569135324169
1;base0322;NQDS BHP WELL PROD8;1.379486579716479
1;base0322;NQDS QL WELL PROD9;-5.311906389766034E-10
1;base0322;NQDS QW WELL PROD9;21.23107994487546
1;base0322;NQDS QO WELL PROD9;-0.4988110058652636
1;base0322;NQDS BHP WELL PROD9;0.3644046622917833
1;base0322;NQDS QL WELL PROD10;-2.019524640212922E-10
1;base0322;NQDS QW WELL PROD10;-45.27207301541529
1;base0322;NQDS QO WELL PROD10;1.109583174575912
1;base0322;NQDS BHP WELL PROD10;-0.2916551270994571
1;base0322;NQDS QWI WELL INJ1;0.0
1;base0322;NQDS BHP WELL INJ1;-0.1808207998296472
1;base0322;NQDS QWI WELL INJ2;0.0
1;base0322;NQDS BHP WELL INJ2;-0.3166103587696615
1;base0322;NQDS QWI WELL INJ3;0.0
1;base0322;NQDS BHP WELL INJ3;-0.2541642515668368
1;base0322;NQDS QWI WELL INJ4;0.0
1;base0322;NQDS BHP WELL INJ4;-0.4078064596912248
1;base0322;NQDS QWI WELL INJ5;0.0
1;base0322;NQDS BHP WELL INJ5;-0.2733250480695768
1;base0322;NQDS QWI WELL INJ6;0.0
1;base0322;NQDS BHP WELL INJ6;-0.2829720539956224
1;base0322;NQDS QWI WELL INJ7;0.0
1;base0322;NQDS BHP WELL INJ7;-1.421728174793287
1;base0322;NQDS QWI WELL INJ8;0.0
1;base0322;NQDS BHP WELL INJ8;-0.1818893157906354
1;base0322;NQDS QWI WELL INJ9;0.0
1;base0322;NQDS BHP WELL INJ9;-0.3629058268241021
1;base0323;NQDS QL WELL WILDCAT;-1.854366705403029E-10
1;base0323;NQDS QW WELL WILDCAT;17.74175008772983
1;base0323;NQDS QO WELL WILDCAT;-0.4894003986854813
1;base0323;NQDS BHP WELL WILDCAT;-0.2714665142158181
1;base0323;NQDS QL WELL PROD1;5.279731564915831E-10
1;base0323;NQDS QW WELL PROD1;-33.01559299814369
1;base0323;NQDS QO WELL PROD1;3.061750908739529
1;base0323;NQDS BHP WELL PROD1;-0.6659113832276738
1;base0323;NQDS QL WELL PROD2;-2.948615293593708E-10
1;base0323;NQDS QW WELL PROD2;-55.26266734658656
1;base0323;NQDS QO WELL PROD2;12.45303692706861
1;base0323;NQDS BHP WELL PROD2;0.06902866047184256
1;base0323;NQDS QL WELL PROD3;1.62430578125047E-14
1;base0323;NQDS QW WELL PROD3;4.575006203693367E-13
1;base0323;NQDS QO WELL PROD3;0.0
1;base0323;NQDS BHP WELL PROD3;-0.3042501954478514
1;base0323;NQDS QL WELL PROD4;-1.806040872030459E-10
1;base0323;NQDS QW WELL PROD4;-64.59157849757015
1;base0323;NQDS QO WELL PROD4;4.902733478695335
1;base0323;NQDS BHP WELL PROD4;-0.654821554664944
1;base0323;NQDS QL WELL PROD5;5.438042064779821E-14
1;base0323;NQDS QW WELL PROD5;1.793391237150288E-12
1;base0323;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0323;NQDS BHP WELL PROD5;-1.391750864846811
1;base0323;NQDS QL WELL PROD6;1.278934529331518E-13
1;base0323;NQDS QW WELL PROD6;-76.73360588146384
1;base0323;NQDS QO WELL PROD6;3.013829109008083
1;base0323;NQDS BHP WELL PROD6;-0.5557346089606032
1;base0323;NQDS QL WELL PROD7;1.945846341052378E-10
1;base0323;NQDS QW WELL PROD7;-61.36003099429709
1;base0323;NQDS QO WELL PROD7;6.919649504432639
1;base0323;NQDS BHP WELL PROD7;-1.075303633340166
1;base0323;NQDS QL WELL PROD8;1.86089080161961E-10
1;base0323;NQDS QW WELL PROD8;64.6459012659958
1;base0323;NQDS QO WELL PROD8;-1.115194594559555
1;base0323;NQDS BHP WELL PROD8;-0.4937119994088729
1;base0323;NQDS QL WELL PROD9;5.059308619799878E-11
1;base0323;NQDS QW WELL PROD9;-59.33776571335639
1;base0323;NQDS QO WELL PROD9;1.394161841309249
1;base0323;NQDS BHP WELL PROD9;-3.84159739565679
1;base0323;NQDS QL WELL PROD10;9.118914202994082E-15
1;base0323;NQDS QW WELL PROD10;-67.15116351472481
1;base0323;NQDS QO WELL PROD10;1.645837686675028
1;base0323;NQDS BHP WELL PROD10;-0.373829836833184
1;base0323;NQDS QWI WELL INJ1;0.0
1;base0323;NQDS BHP WELL INJ1;0.3763169523805405
1;base0323;NQDS QWI WELL INJ2;0.0
1;base0323;NQDS BHP WELL INJ2;0.639820130501046
1;base0323;NQDS QWI WELL INJ3;0.0
1;base0323;NQDS BHP WELL INJ3;0.4699583160719059
1;base0323;NQDS QWI WELL INJ4;0.0
1;base0323;NQDS BHP WELL INJ4;-0.4659306502761062
1;base0323;NQDS QWI WELL INJ5;0.0
1;base0323;NQDS BHP WELL INJ5;-0.1204501154774576
1;base0323;NQDS QWI WELL INJ6;0.0
1;base0323;NQDS BHP WELL INJ6;0.3536422553020075
1;base0323;NQDS QWI WELL INJ7;0.0
1;base0323;NQDS BHP WELL INJ7;-0.1699673361757657
1;base0323;NQDS QWI WELL INJ8;-3.600991591614803
1;base0323;NQDS BHP WELL INJ8;3.014305964315885
1;base0323;NQDS QWI WELL INJ9;0.0
1;base0323;NQDS BHP WELL INJ9;-0.1305686534610304
1;base0324;NQDS QL WELL WILDCAT;1.272187176024179E-10
1;base0324;NQDS QW WELL WILDCAT;21.62724898146893
1;base0324;NQDS QO WELL WILDCAT;-0.5965845336279835
1;base0324;NQDS BHP WELL WILDCAT;-0.8297079796230208
1;base0324;NQDS QL WELL PROD1;1.31960431247137E-10
1;base0324;NQDS QW WELL PROD1;-84.96294227148593
1;base0324;NQDS QO WELL PROD1;7.879086736885372
1;base0324;NQDS BHP WELL PROD1;-6.894891939376205
1;base0324;NQDS QL WELL PROD2;4.879232951797297E-12
1;base0324;NQDS QW WELL PROD2;-90.8921379768694
1;base0324;NQDS QO WELL PROD2;20.48230118277595
1;base0324;NQDS BHP WELL PROD2;-48.19081224593753
1;base0324;NQDS QL WELL PROD3;4.26847706241481E-13
1;base0324;NQDS QW WELL PROD3;1.202255712334949E-11
1;base0324;NQDS QO WELL PROD3;0.0
1;base0324;NQDS BHP WELL PROD3;-4.293482496865475
1;base0324;NQDS QL WELL PROD4;1.870680546466418E-10
1;base0324;NQDS QW WELL PROD4;-83.27345322649025
1;base0324;NQDS QO WELL PROD4;6.320753319958567
1;base0324;NQDS BHP WELL PROD4;-1.154838340114308
1;base0324;NQDS QL WELL PROD5;3.276926264070133E-12
1;base0324;NQDS QW WELL PROD5;1.080685065831492E-10
1;base0324;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0324;NQDS BHP WELL PROD5;-13.05185931637732
1;base0324;NQDS QL WELL PROD6;-2.604614310964072E-10
1;base0324;NQDS QW WELL PROD6;-38.84742009829948
1;base0324;NQDS QO WELL PROD6;1.525763703772672
1;base0324;NQDS BHP WELL PROD6;-1.191093008408063
1;base0324;NQDS QL WELL PROD7;1.568911652828199E-10
1;base0324;NQDS QW WELL PROD7;-86.57125516318835
1;base0324;NQDS QO WELL PROD7;9.76267550233352
1;base0324;NQDS BHP WELL PROD7;-21.0402405513015
1;base0324;NQDS QL WELL PROD8;5.068000800827842E-11
1;base0324;NQDS QW WELL PROD8;-48.61082784960358
1;base0324;NQDS QO WELL PROD8;0.8384889342095924
1;base0324;NQDS BHP WELL PROD8;-0.2212089701810956
1;base0324;NQDS QL WELL PROD9;6.689920711925011E-13
1;base0324;NQDS QW WELL PROD9;-59.35527761394418
1;base0324;NQDS QO WELL PROD9;1.394575148902702
1;base0324;NQDS BHP WELL PROD9;-4.738915736049317
1;base0324;NQDS QL WELL PROD10;-1.29459986691496E-10
1;base0324;NQDS QW WELL PROD10;-66.48632710339567
1;base0324;NQDS QO WELL PROD10;1.629539454884926
1;base0324;NQDS BHP WELL PROD10;-1.13198182290785
1;base0324;NQDS QWI WELL INJ1;0.0
1;base0324;NQDS BHP WELL INJ1;4.464023820598737
1;base0324;NQDS QWI WELL INJ2;0.0
1;base0324;NQDS BHP WELL INJ2;-0.1601706735686166
1;base0324;NQDS QWI WELL INJ3;0.0
1;base0324;NQDS BHP WELL INJ3;3.294989012788456
1;base0324;NQDS QWI WELL INJ4;0.0
1;base0324;NQDS BHP WELL INJ4;-0.5939687865536628
1;base0324;NQDS QWI WELL INJ5;0.0
1;base0324;NQDS BHP WELL INJ5;0.289013186874848
1;base0324;NQDS QWI WELL INJ6;-7.906340157478387E-4
1;base0324;NQDS BHP WELL INJ6;3.96250273148461
1;base0324;NQDS QWI WELL INJ7;0.0
1;base0324;NQDS BHP WELL INJ7;-1.548292868816586
1;base0324;NQDS QWI WELL INJ8;-110.9727974692785
1;base0324;NQDS BHP WELL INJ8;3.763877422308324
1;base0324;NQDS QWI WELL INJ9;0.0
1;base0324;NQDS BHP WELL INJ9;-0.3076620947272971
1;base0325;NQDS QL WELL WILDCAT;-7.119374348861913E-11
1;base0325;NQDS QW WELL WILDCAT;-13.99130526646897
1;base0325;NQDS QO WELL WILDCAT;0.3859604117472589
1;base0325;NQDS BHP WELL WILDCAT;-0.4323723334503465
1;base0325;NQDS QL WELL PROD1;-4.932028427054027E-10
1;base0325;NQDS QW WELL PROD1;-7.530935498508351
1;base0325;NQDS QO WELL PROD1;0.6983841726318438
1;base0325;NQDS BHP WELL PROD1;-1.571266607527499
1;base0325;NQDS QL WELL PROD2;2.534051407349409E-10
1;base0325;NQDS QW WELL PROD2;-44.37947607098756
1;base0325;NQDS QO WELL PROD2;10.00053136616918
1;base0325;NQDS BHP WELL PROD2;-0.4715094991687312
1;base0325;NQDS QL WELL PROD3;-2.274010242141156E-10
1;base0325;NQDS QW WELL PROD3;5.698975961869449
1;base0325;NQDS QO WELL PROD3;-0.05058427036150604
1;base0325;NQDS BHP WELL PROD3;-0.4178497189483853
1;base0325;NQDS QL WELL PROD4;-1.464387316040628E-10
1;base0325;NQDS QW WELL PROD4;-82.23935891046305
1;base0325;NQDS QO WELL PROD4;6.242259873965377
1;base0325;NQDS BHP WELL PROD4;-0.7232589532877619
1;base0325;NQDS QL WELL PROD5;3.008426980318911E-14
1;base0325;NQDS QW WELL PROD5;9.921377068878713E-13
1;base0325;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0325;NQDS BHP WELL PROD5;-1.015838881579338
1;base0325;NQDS QL WELL PROD6;6.549514081199073E-14
1;base0325;NQDS QW WELL PROD6;-76.73360902131422
1;base0325;NQDS QO WELL PROD6;3.013829109008083
1;base0325;NQDS BHP WELL PROD6;-0.2383287363721663
1;base0325;NQDS QL WELL PROD7;3.649125749892714E-10
1;base0325;NQDS QW WELL PROD7;-50.6511854950746
1;base0325;NQDS QO WELL PROD7;5.712016007871461
1;base0325;NQDS BHP WELL PROD7;-3.126745341561233
1;base0325;NQDS QL WELL PROD8;-2.244326496766435E-10
1;base0325;NQDS QW WELL PROD8;-7.775582260755874
1;base0325;NQDS QO WELL PROD8;0.1341048300773145
1;base0325;NQDS BHP WELL PROD8;-0.1929627646040627
1;base0325;NQDS QL WELL PROD9;4.778884439676165E-14
1;base0325;NQDS QW WELL PROD9;-59.35529666910535
1;base0325;NQDS QO WELL PROD9;1.394575148902702
1;base0325;NQDS BHP WELL PROD9;-0.9161441033984024
1;base0325;NQDS QL WELL PROD10;4.064428651981358E-15
1;base0325;NQDS QW WELL PROD10;-67.15116411286638
1;base0325;NQDS QO WELL PROD10;1.645837686675028
1;base0325;NQDS BHP WELL PROD10;-0.4259372205383582
1;base0325;NQDS QWI WELL INJ1;0.0
1;base0325;NQDS BHP WELL INJ1;0.4089601975810311
1;base0325;NQDS QWI WELL INJ2;0.0
1;base0325;NQDS BHP WELL INJ2;-0.1122189623182295
1;base0325;NQDS QWI WELL INJ3;0.0
1;base0325;NQDS BHP WELL INJ3;1.240299406118925
1;base0325;NQDS QWI WELL INJ4;0.0
1;base0325;NQDS BHP WELL INJ4;-0.2689245931270134
1;base0325;NQDS QWI WELL INJ5;0.0
1;base0325;NQDS BHP WELL INJ5;-0.1412355853123831
1;base0325;NQDS QWI WELL INJ6;0.0
1;base0325;NQDS BHP WELL INJ6;0.2813334724764333
1;base0325;NQDS QWI WELL INJ7;-1.539661551503142
1;base0325;NQDS BHP WELL INJ7;0.4297061227855477
1;base0325;NQDS QWI WELL INJ8;-1.251588380546315
1;base0325;NQDS BHP WELL INJ8;2.6070102061076
1;base0325;NQDS QWI WELL INJ9;0.0
1;base0325;NQDS BHP WELL INJ9;-0.1256668138505131
1;base0326;NQDS QL WELL WILDCAT;4.020540748498127E-10
1;base0326;NQDS QW WELL WILDCAT;-2.641304905774266
1;base0326;NQDS QO WELL WILDCAT;0.0728582273500489
1;base0326;NQDS BHP WELL WILDCAT;-0.3978130115727534
1;base0326;NQDS QL WELL PROD1;6.590174674230941E-10
1;base0326;NQDS QW WELL PROD1;3.123903990168769
1;base0326;NQDS QO WELL PROD1;-0.2896879735887455
1;base0326;NQDS BHP WELL PROD1;-0.1969920687668897
1;base0326;NQDS QL WELL PROD2;4.40088840065239E-10
1;base0326;NQDS QW WELL PROD2;-3.963434850714076
1;base0326;NQDS QO WELL PROD2;0.8929609138469395
1;base0326;NQDS BHP WELL PROD2;-0.1899418290294932
1;base0326;NQDS QL WELL PROD3;-3.222768658479566E-10
1;base0326;NQDS QW WELL PROD3;12.381908646016
1;base0326;NQDS QO WELL PROD3;-0.1099024971454597
1;base0326;NQDS BHP WELL PROD3;0.341197068394253
1;base0326;NQDS QL WELL PROD4;-3.303883810421388E-10
1;base0326;NQDS QW WELL PROD4;-11.0826770325093
1;base0326;NQDS QO WELL PROD4;0.8412047413308821
1;base0326;NQDS BHP WELL PROD4;-0.3183522138445938
1;base0326;NQDS QL WELL PROD5;3.677662738543322E-14
1;base0326;NQDS QW WELL PROD5;1.212842425624886E-12
1;base0326;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0326;NQDS BHP WELL PROD5;-0.9455674545777732
1;base0326;NQDS QL WELL PROD6;-2.882606910326E-10
1;base0326;NQDS QW WELL PROD6;-45.3439402579048
1;base0326;NQDS QO WELL PROD6;1.78093007765089
1;base0326;NQDS BHP WELL PROD6;-0.3881405723758386
1;base0326;NQDS QL WELL PROD7;4.779433009530442E-10
1;base0326;NQDS QW WELL PROD7;-1.312192204515604
1;base0326;NQDS QO WELL PROD7;0.1479467761102402
1;base0326;NQDS BHP WELL PROD7;-0.3752928714053887
1;base0326;NQDS QL WELL PROD8;-5.177955206152454E-10
1;base0326;NQDS QW WELL PROD8;104.619667652095
1;base0326;NQDS QO WELL PROD8;-1.804718296644584
1;base0326;NQDS BHP WELL PROD8;0.4928899605076776
1;base0326;NQDS QL WELL PROD9;4.588330566179025E-10
1;base0326;NQDS QW WELL PROD9;18.87466981349031
1;base0326;NQDS QO WELL PROD9;-0.4434463329068838
1;base0326;NQDS BHP WELL PROD9;0.4290885335295353
1;base0326;NQDS QL WELL PROD10;-1.781709512702608E-10
1;base0326;NQDS QW WELL PROD10;-21.5810969713993
1;base0326;NQDS QO WELL PROD10;0.5289257539209573
1;base0326;NQDS BHP WELL PROD10;-0.3088178213896347
1;base0326;NQDS QWI WELL INJ1;0.0
1;base0326;NQDS BHP WELL INJ1;-0.1908849406775485
1;base0326;NQDS QWI WELL INJ2;0.0
1;base0326;NQDS BHP WELL INJ2;-0.3199944659515598
1;base0326;NQDS QWI WELL INJ3;0.0
1;base0326;NQDS BHP WELL INJ3;-0.2849424575738813
1;base0326;NQDS QWI WELL INJ4;0.0
1;base0326;NQDS BHP WELL INJ4;-0.5963063031780061
1;base0326;NQDS QWI WELL INJ5;0.0
1;base0326;NQDS BHP WELL INJ5;-0.2673784382722538
1;base0326;NQDS QWI WELL INJ6;0.0
1;base0326;NQDS BHP WELL INJ6;-0.2486510191246577
1;base0326;NQDS QWI WELL INJ7;0.0
1;base0326;NQDS BHP WELL INJ7;-1.343518359196514
1;base0326;NQDS QWI WELL INJ8;0.0
1;base0326;NQDS BHP WELL INJ8;-0.1971986723916548
1;base0326;NQDS QWI WELL INJ9;0.0
1;base0326;NQDS BHP WELL INJ9;-0.3422389441556742
1;base0327;NQDS QL WELL WILDCAT;-2.108235773782685E-10
1;base0327;NQDS QW WELL WILDCAT;3.325138788402973
1;base0327;NQDS QO WELL WILDCAT;-0.09171973050634945
1;base0327;NQDS BHP WELL WILDCAT;-0.3600012896435633
1;base0327;NQDS QL WELL PROD1;-2.314752146981196E-10
1;base0327;NQDS QW WELL PROD1;-49.89989954137133
1;base0327;NQDS QO WELL PROD1;4.627487585836796
1;base0327;NQDS BHP WELL PROD1;-0.4418619765450038
1;base0327;NQDS QL WELL PROD2;5.11947183542405E-10
1;base0327;NQDS QW WELL PROD2;-10.08716120230695
1;base0327;NQDS QO WELL PROD2;2.272895987438391
1;base0327;NQDS BHP WELL PROD2;-2.829470546213632
1;base0327;NQDS QL WELL PROD3;1.915306846736996E-10
1;base0327;NQDS QW WELL PROD3;0.5351237625946372
1;base0327;NQDS QO WELL PROD3;-0.004749522535378858
1;base0327;NQDS BHP WELL PROD3;-0.2927978395002684
1;base0327;NQDS QL WELL PROD4;3.18385657099114E-10
1;base0327;NQDS QW WELL PROD4;-10.90053775947061
1;base0327;NQDS QO WELL PROD4;0.8274087261285739
1;base0327;NQDS BHP WELL PROD4;-0.3710640157815914
1;base0327;NQDS QL WELL PROD5;6.622199437214966E-14
1;base0327;NQDS QW WELL PROD5;2.183909999203682E-12
1;base0327;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0327;NQDS BHP WELL PROD5;-1.172860103225366
1;base0327;NQDS QL WELL PROD6;7.895130943183155E-12
1;base0327;NQDS QW WELL PROD6;-76.73347895938217
1;base0327;NQDS QO WELL PROD6;3.013823467917997
1;base0327;NQDS BHP WELL PROD6;-2.896526636403914
1;base0327;NQDS QL WELL PROD7;3.822011045590849E-10
1;base0327;NQDS QW WELL PROD7;-19.8196168306147
1;base0327;NQDS QO WELL PROD7;2.235126677067247
1;base0327;NQDS BHP WELL PROD7;-1.134167338736046
1;base0327;NQDS QL WELL PROD8;4.874975392720632E-10
